doc_id,archivo,num_palabras,num_oraciones,diversidad_lexica,topico_principal,top_tfidf_features,flesch_reading_ease
S1698-44472005000100002-1,S1698-44472005000100002-1.txt,223,11,0.6636771300448431,3,"mucosa, ningún, cm diámetro, tejido, diámetro",16.05075198344261
S0213-12852006000600002-1,S0213-12852006000600002-1.txt,733,35,0.5429740791268759,0,"células, zona, linfoma, hacia, informe",30.705873015873067
S0034-98872013000900015-1,S0034-98872013000900015-1.txt,355,25,0.6422535211267606,1,"positivos, anticuerpos, sin, examen físico, físico",18.05690953412787
S0370-41062018005000603-1,S0370-41062018005000603-1.txt,133,7,0.7218045112781954,1,"extremidades, respuesta, lesiones, presentaba, tratamiento",22.16654135338348
S1137-66272009000300015-1,S1137-66272009000300015-1.txt,710,24,0.5183098591549296,3,"izquierdo, derecho, actividad, nervio, mano",14.16143779342724
S0034-98872008000900015-1,S0034-98872008000900015-1.txt,399,17,0.5463659147869674,1,"renal, derecho, arteria, perfusión, disección",27.095739810161945
S1699-695X2017000100011-1,S1699-695X2017000100011-1.txt,302,13,0.6158940397350994,3,"déficit, crisis, caso, madre, presenta",22.179610290371897
S1139-76322015000300015-1,S1139-76322015000300015-1.txt,250,12,0.656,1,"vía oral, vía, oral, realizado, episodio",16.489166666666677
S1130-01082009000900009-1,S1130-01082009000900009-1.txt,453,24,0.6357615894039735,2,"bilateral, derrame pleural, diarrea, derrame, pleural",26.768469462840358
S0120-41572011000200003-4,S0120-41572011000200003-4.txt,195,9,0.6,1,"reacción, contacto, mg día, asociado, síntomas",44.277179487179495
caso_clinico_radiologia725,caso_clinico_radiologia725.txt,166,7,0.6385542168674698,3,"cervical, fractura, columna, radiografía, realiza",22.228855421686774
S1132-12962004000100005-1,S1132-12962004000100005-1.txt,1824,71,0.41885964912280704,3,"dos años, dos, seis meses, paciente, seis",30.94375502374865
caso_clinico_radiologia391,caso_clinico_radiologia391.txt,135,9,0.6370370370370371,2,"vena, cava, catéter, superior, distal",23.013541666666697
S1137-66272013000100023-1,S1137-66272013000100023-1.txt,446,16,0.6098654708520179,2,"neoplasia, inicial, servicio, rx, derrame pleural",7.884413623595549
S1130-01082017000800009-1,S1130-01082017000800009-1.txt,361,14,0.5484764542936288,0,"gástrica, cavidad, realiza, pared, endoscopia",25.992139889196693
S0210-48062006000100012-1,S0210-48062006000100012-1.txt,193,8,0.6062176165803109,3,"dorsal, nódulo, trombosis, vena, semana",30.243461787564797
S1130-01082017000600022-2,S1130-01082017000600022-2.txt,317,16,0.6025236593059937,2,"drenaje, biliar, tras, hematoma, realizó",30.968555029793237
S0210-56912007000200007-1,S0210-56912007000200007-1.txt,201,7,0.7661691542288557,4,"meq, min, cerebral, tiempo, 16",15.079444444444476
S0210-48062009000900019-1,S0210-48062009000900019-1.txt,485,19,0.5422680412371134,0,"páncreas, masa, abdominal, gran, riñón",19.189768595041357
caso_clinico_radiologia324,caso_clinico_radiologia324.txt,121,7,0.6859504132231405,2,"intestinal, perforación, obstrucción, asas, delgado",17.992479338842998
S1139-76322017000200015-1,S1139-76322017000200015-1.txt,801,24,0.4419475655430712,4,"final, tratamiento, niña, crecimiento, no",25.83136278195491
S0034-98872015000900010-4,S0034-98872015000900010-4.txt,230,13,0.6739130434782609,1,"hepáticas, pruebas, realizó, mostró, con buena",27.826114130434803
caso_clinico_radiologia249,caso_clinico_radiologia249.txt,175,4,0.5942857142857143,2,"cuerpo, observa, absceso, cuello, hacia",19.51342857142859
caso_clinico_radiologia673,caso_clinico_radiologia673.txt,167,7,0.6586826347305389,2,"cerebral, ambas, posterior, solicita, mostraba",15.940288173652732
S0004-06142005000100009-1,S0004-06142005000100009-1.txt,608,46,0.5476973684210527,0,"riñón, lumbar, masa, pared, abdominal",30.872916666666697
S0120-41572014000300003-1,S0120-41572014000300003-1.txt,1485,50,0.41548821548821546,3,"mano, terapia, imágenes, mediante, marcha",26.48763829340058
S0376-78922016000300009-3,S0376-78922016000300009-3.txt,52,3,0.7884615384615384,3,"colgajo, nasal, límites, frontal, reconstrucción",34.68397435897438
S1130-05582005000200005-1,S1130-05582005000200005-1.txt,547,27,0.5191956124314442,3,"lateral, porción, temporal, pared, superior",20.010425892071254
S0034-98872009000800008-1,S0034-98872009000800008-1.txt,552,21,0.6268115942028986,1,"dl, orina, febril, meq, proteínas",14.840937797524617
S1130-01082005001200013-1,S1130-01082005001200013-1.txt,155,7,0.6516129032258065,0,"estudio, mm, colon, estudio anatomopatológico, ganglios",20.07225806451615
S0376-78922014000100011-1,S0376-78922014000100011-1.txt,378,14,0.6190476190476191,0,"abdominal, pared, cm, adyacente, colon",22.160386904761907
S1130-01082007000400013-1,S1130-01082007000400013-1.txt,176,9,0.6704545454545454,2,"absceso, intestino delgado, asas, delgado, intestino",27.163181818181812
S0210-48062005000300014-1,S0210-48062005000300014-1.txt,363,18,0.6363636363636364,0,"arteria, derecha, hematuria, polo, renal",24.302662026968278
S0325-00752011000600013-1,S0325-00752011000600013-1.txt,198,9,0.6515151515151515,0,"palpación, nódulo, lesión, realizar, cm",19.15045454545455
caso_clinico_radiologia507,caso_clinico_radiologia507.txt,112,7,0.7589285714285714,2,"distal, tc, inflamatorios, realiza tc, habitual",23.992272727272763
S0212-71992007000200005-1,S0212-71992007000200005-1.txt,599,23,0.5642737896494157,4,"nasal, reacción, sensación, ng, oxígeno",30.511068447412356
S0034-98872009000600012-1,S0034-98872009000600012-1.txt,428,17,0.5771028037383178,3,"tercio, medio, 200, arteria, proximal",17.849153686396676
caso_clinico_radiologia852,caso_clinico_radiologia852.txt,96,5,0.6770833333333334,2,"gástrica, pared, abdomen, tc, parietal",20.79075000000003
caso_clinico_radiologia125,caso_clinico_radiologia125.txt,129,8,0.7364341085271318,2,"trombosis, completa, sospecha, derecha, seno",21.923938953488403
S1130-01082014000100008-1,S1130-01082014000100008-1.txt,196,8,0.673469387755102,0,"múltiples, intestino delgado, delgado, intestino, lesiones",17.9470918367347
S0034-98872013000400015-1,S0034-98872013000400015-1.txt,213,12,0.6713615023474179,1,"prednisona, resultó, compromiso, sin, laboratorio",26.96236186348864
S1139-76322017000100009-1,S1139-76322017000100009-1.txt,215,10,0.6093023255813953,0,"cervical, tumoración, tos, no, dolorosa",24.611196261682238
S0325-00752011000300008-1,S0325-00752011000300008-1.txt,435,24,0.5977011494252874,1,"niño, vida, plaquetas, 13, igm",30.712607758620692
S1130-05582011000200004-1,S1130-05582011000200004-1.txt,283,12,0.6007067137809188,3,"mandibular, tumoración, intervención, inflamación, cervical",25.05763398115431
S0210-48062006000700012-1,S0210-48062006000700012-1.txt,263,12,0.6121673003802282,2,"orina, evidencia, absceso, empeoramiento, contenido",16.13575021936242
S1134-80462008000500004-2,S1134-80462008000500004-2.txt,228,10,0.6359649122807017,3,"dolor, cráneo, mg, lado, 200",33.04563157894739
S1130-01082014000500013-1,S1130-01082014000500013-1.txt,268,9,0.6865671641791045,2,"biliar, hepático, abdomen, tac, catéter",5.622209737827745
S1132-12962007000300008-1,S1132-12962007000300008-1.txt,418,24,0.5334928229665071,3,"paciente, si, sobre, valoración, control",35.236448803827784
S0465-546X2010000200006-1,S0465-546X2010000200006-1.txt,331,11,0.5558912386706949,3,"actualmente, hace, herida, dos días, no",18.839125125881196
S0376-78922012000400010-1,S0376-78922012000400010-1.txt,612,18,0.5228758169934641,3,"colgajo, nervio, minutos, zona, cm",19.943235294117642
S1134-80462015000500005-3,S1134-80462015000500005-3.txt,114,5,0.7543859649122807,3,"zona, objetiva, dorsal, médula, hernia",29.335105263157914
S0034-98872013000600016-1,S0034-98872013000600016-1.txt,443,19,0.5869074492099323,4,"dl, mg, mm3, dosis, creatinina",33.39538461538464
cc_onco615,cc_onco615.txt,853,63,0.536928487690504,0,"masa, pulmonar, normal, derecha, mm",32.083150636492235
S0212-71992004000100005-1,S0212-71992004000100005-1.txt,595,19,0.6487394957983194,0,"cutánea, trombosis, practicó, sangre, negativos",6.202687165775444
S0034-98872018000600796-2,S0034-98872018000600796-2.txt,158,11,0.6962025316455697,4,"uci, ingresa, inicia, después, pie",36.97742807825088
S0210-56912006000300007-2,S0210-56912006000300007-2.txt,169,6,0.6923076923076923,2,"prótesis, indicó, ingreso, vascular, previa",14.051750493096677
S0034-98872016000800019-1,S0034-98872016000800019-1.txt,360,15,0.6277777777777778,1,"recto, colonoscopia, mayo, biopsias, deposiciones",14.992248839368614
S1139-76322016000300016-2,S1139-76322016000300016-2.txt,138,5,0.7318840579710145,4,"neurológica, asintomático, tras, urgencias, mmol",25.937826086956534
S0210-56912008000400007-2,S0210-56912008000400007-2.txt,121,7,0.6776859504132231,2,"aorta, torácica, izquierda, arteria, horas",33.37429752066117
S2254-28842014000200009-1,S2254-28842014000200009-1.txt,545,40,0.5926605504587156,4,"sesiones, cc, uci, minutos, plaquetas",50.66710183553286
S0365-66912008000100009-2,S0365-66912008000100009-2.txt,228,10,0.6359649122807017,3,"od, ojo, oi, av, ambos ojos",35.14944976076558
S0370-41062014000400013-1,S0370-41062014000400013-1.txt,168,7,0.6309523809523809,3,"examen, lesión, examen físico, físico, aspecto",30.900000000000034
S0465-546X2016000300009-1,S0465-546X2016000300009-1.txt,349,18,0.5873925501432665,4,"baja, pcr, cutáneo, recuperación, fiebre",27.16673909582937
S1139-76322016000400011-1,S1139-76322016000400011-1.txt,152,6,0.6710526315789473,4,"cervical, niño, crisis, torácico, edema",16.374298245614057
cc_onco1202,cc_onco1202.txt,584,37,0.5993150684931506,4,"mg, mg cada, dl, cada, mg dl",30.727012450971472
S1130-01082005001000014-1,S1130-01082005001000014-1.txt,522,19,0.5957854406130269,4,"engrosamiento, íleon, asas, nivel, anti",20.994655172413815
S1130-05582015000200006-1,S1130-05582015000200006-1.txt,278,10,0.5359712230215827,3,"oral, uso, mm, dicha, vez",24.633827338129493
S0716-10182014000200014-1,S0716-10182014000200014-1.txt,238,12,0.6638655462184874,3,"luego, ojo, región, 20, focal",22.48063725490198
S1137-66272016000200012-1,S1137-66272016000200012-1.txt,421,20,0.5771971496437055,0,"abdominal, quística, lesión, resección, tc",18.077801068883645
S0376-78922015000300010-1,S0376-78922015000300010-1.txt,455,15,0.5714285714285714,3,"tumoración, mano, uso, bajo, injerto",16.14336996336999
S1130-01082009000300009-1,S1130-01082009000300009-1.txt,409,23,0.6332518337408313,4,"normal, dl, mg dl, mg, sin alteraciones",22.548327175697892
caso_clinico_radiologia960,caso_clinico_radiologia960.txt,61,2,0.6885245901639344,0,"contacto, 33, 26, 13, compatibles con",21.933237704918042
S1130-01082012000900013-1,S1130-01082012000900013-1.txt,145,7,0.6827586206896552,0,"adenocarcinoma, ictericia, anastomosis, tc abdominal, reconstrucción",27.112068965517267
S1130-01082005000900007-1,S1130-01082005000900007-1.txt,502,22,0.5637450199203188,2,"trombosis, intestino, vena, mmhg, intestinal",11.987747686445289
caso_clinico_radiologia787,caso_clinico_radiologia787.txt,292,12,0.5753424657534246,1,"examen, axilar, rx, hizo, 39",15.254474885844786
S0716-10182016000100015-1,S0716-10182016000100015-1.txt,766,36,0.5848563968668408,1,"pleural, min, manejo, oxígeno, mostró",25.825507246376844
S0378-48352006000900006-1,S0378-48352006000900006-1.txt,439,20,0.6150341685649203,0,"intestinal, 30, masa, informó, carcinoma",26.244912680334124
S1139-76322017000100010-1,S1139-76322017000100010-1.txt,222,13,0.6936936936936937,4,"cefalea, normal, tras, ml, atrofia",22.294027149321295
S0034-98872011000800013-1,S0034-98872011000800013-1.txt,543,22,0.6372007366482505,1,"dl, ml, mg, mm, mg día",28.15655814148883
S0716-10182010000700005-10,S0716-10182010000700005-10.txt,200,11,0.655,1,"av, bilateral, ambos ojos, ojos, bilaterales",43.71238636363637
S0716-10182005000100012-1,S0716-10182005000100012-1.txt,436,25,0.6192660550458715,1,"necrosis, ictericia, uci, aguda, hospital",8.771171328671358
S1130-01082014000500017-1,S1130-01082014000500017-1.txt,232,11,0.6293103448275862,0,"hepático, quística, biliar, vía, hipocondrio",19.144968652037647
caso_clinico_radiologia560,caso_clinico_radiologia560.txt,114,3,0.7543859649122807,2,"masa, colon, abdominal, tac, abdomen",21.17906698564593
caso_clinico_radiologia355,caso_clinico_radiologia355.txt,148,9,0.7027027027027027,2,"inguinal, ante, ante sospecha, sospecha, dl",43.50156462585039
S0365-66912011000600005-2,S0365-66912011000600005-2.txt,133,6,0.6691729323308271,3,"av, ambos ojos, ojos, 10, ambos",35.49072055137847
S0034-98872015000900017-1,S0034-98872015000900017-1.txt,381,20,0.6299212598425197,4,"anti, mg dl, dl, mg, anticuerpos",40.140023923445
caso_clinico_radiologia418,caso_clinico_radiologia418.txt,169,10,0.6863905325443787,2,"procede, rx, áreas, pérdida, ambos",15.533216783216801
S2254-28842014000300010-1,S2254-28842014000300010-1.txt,386,13,0.6217616580310881,4,"catéter, tras, realización, hospitalaria, inicia tratamiento",13.049863557858401
S1139-13752009000200010-1,S1139-13752009000200010-1.txt,154,6,0.7272727272727273,4,"diarrea, sangre, durante, año, presentó",14.3300865800866
S0004-06142007000500013-1,S0004-06142007000500013-1.txt,121,5,0.7272727272727273,0,"testicular, vasos, disminución, interés, sin",21.46208264462811
S0211-69952014000200016-1,S0211-69952014000200016-1.txt,213,9,0.6666666666666666,4,"dl, anemia, hemoglobina, función renal, creatinina",12.043669014084543
S0120-41572012000100002-1,S0120-41572012000100002-1.txt,519,15,0.5452793834296724,1,"encontró, izquierda, sin, estenosis, practicó",14.35969767441864
caso_clinico_radiologia635,caso_clinico_radiologia635.txt,57,6,0.7894736842105263,2,"hematoma, activo, sangrado, izquierdo, partes blandas",36.89776315789476
S1130-05582008000300007-1,S1130-05582008000300007-1.txt,207,13,0.5942028985507246,3,"maxilar, reducción, inferior, fractura, tipo",31.690468227424788
S1699-695X2015000100012-1,S1699-695X2015000100012-1.txt,745,18,0.4993288590604027,3,"2013, ventricular, familia, ecg, ventrículo",6.1429569892472955
S0212-16112012000100041-1,S0212-16112012000100041-1.txt,672,32,0.5297619047619048,4,"tratamiento, debido, uci, quirúrgica, pesar",19.140034773969234
S0034-98872016000700017-1,S0034-98872016000700017-1.txt,347,12,0.6051873198847262,3,"fístula, solicita, examen, normal, físico",12.673055955811748
S1130-01082011001200012-1,S1130-01082011001200012-1.txt,307,11,0.5667752442996743,3,"tumoración, datos, encontró, encontraba, debido",31.23338897937026
caso_clinico_radiologia903,caso_clinico_radiologia903.txt,90,5,0.7666666666666667,3,"fractura, pie, marcha, derecho, 39",24.064999999999998
caso_clinico_radiologia119,caso_clinico_radiologia119.txt,127,5,0.6850393700787402,2,"cervical, pulmonar, radiografía, neoplasia, hallazgos",23.471285714285727
caso_clinico_radiologia964,caso_clinico_radiologia964.txt,144,13,0.5972222222222222,3,"pacientes, derecho, facial, derecho con, edad con",35.20442307692309
S1139-76322017000100007-1,S1139-76322017000100007-1.txt,370,11,0.5972972972972973,3,"ojo, posible, rm, mano, miembro",13.097334152334184
S1137-66272012000300025-1,S1137-66272012000300025-1.txt,260,11,0.6192307692307693,3,"mano, tejido, zona, herida, inflamación",15.14026427061313
caso_clinico_radiologia954,caso_clinico_radiologia954.txt,199,10,0.6683417085427136,2,"inferior, lóbulo, vascular, puede, parénquima",0.9225000000000136
S1130-01082010000900014-1,S1130-01082010000900014-1.txt,529,15,0.6408317580340265,4,"actividad, 70, factor, normal, temporal",6.317216131064924
caso_clinico_radiologia527,caso_clinico_radiologia527.txt,67,6,0.7761194029850746,2,"rx, hace, múltiples, toma, patología",31.351579601990068
S0034-98872010001100012-1,S0034-98872010001100012-1.txt,78,4,0.8076923076923077,1,"hemodiálisis, cutáneas, calcio, 65, femenino",10.250192307692316
S0034-98872004001200011-1,S0034-98872004001200011-1.txt,222,12,0.5900900900900901,3,"ojo, rm, campo, ojo derecho, temporal",40.57912162162165
caso_clinico_radiologia531,caso_clinico_radiologia531.txt,85,4,0.7176470588235294,2,"fase, tc, abdomen, seno, protocolo",40.94860294117649
S0716-10182007000600011-1,S0716-10182007000600011-1.txt,474,18,0.5864978902953587,1,"mm3, lcr, examen, kg día, leucocitos",22.674144303797476
S0365-66912009000200008-1,S0365-66912009000200008-1.txt,436,19,0.5894495412844036,3,"oi, av, od, focos, visual",32.67412300960254
S0210-48062005000400014-1,S0210-48062005000400014-1.txt,276,15,0.6521739130434783,0,"riñón, tac, polo, observan, masa",24.36847826086958
S0034-98872006001000013-1,S0034-98872006001000013-1.txt,635,30,0.49921259842519683,3,"síntomas, vida, después, año, imágenes",35.12779527559056
cc_onco1341,cc_onco1341.txt,413,31,0.6440677966101694,0,"rectal, cm, lesión, ui, recto",32.420491560219006
S0034-98872012000600011-1,S0034-98872012000600011-1.txt,242,8,0.6487603305785123,0,"pélvica, retroperitoneal, región, aspecto, posteriormente",19.516373966942183
caso_clinico_radiologia161,caso_clinico_radiologia161.txt,137,7,0.635036496350365,2,"intestinal, intestino delgado, asas, delgado, intestino",33.20795620437957
S1130-01082009000500007-1,S1130-01082009000500007-1.txt,174,7,0.7413793103448276,4,"oral, realiza, normales, recto, pélvica",18.72568965517243
S1130-01082008001000008-1,S1130-01082008001000008-1.txt,150,6,0.6866666666666666,2,"recto, anterior, hematoma, volumen, gran",20.156000000000006
S0365-66912003001200008-1,S0365-66912003001200008-1.txt,174,8,0.6206896551724138,3,"basal, segundo, primer, disminución, ambos",41.81392241379314
S0365-66912006000700011-1,S0365-66912006000700011-1.txt,308,8,0.6103896103896104,3,"fondo ojo, fondo, ojo, creatinina, insuficiencia",4.05100649350652
S0325-00752011000600014-1,S0325-00752011000600014-1.txt,306,15,0.6535947712418301,4,"ui, dl, mg dl, vida, ictericia",23.28782352941178
S1130-01082016001000014-1,S1130-01082016001000014-1.txt,445,14,0.5573033707865168,2,"abdominal, colección, dolor abdominal, densidad, contraste",18.720818117977558
S0365-66912005000800012-1,S0365-66912005000800012-1.txt,256,12,0.6328125,3,"od, niño, rmn, proteína, demostró",24.243385416666683
caso_clinico_radiologia382,caso_clinico_radiologia382.txt,144,5,0.75,2,"libre, dado, no, casos, perforación",13.230000000000047
S1130-01082016001200009-1,S1130-01082016001200009-1.txt,144,9,0.7430555555555556,0,"gástrico, masa, nervio, ascitis, gástrica",17.2825
caso_clinico_radiologia182,caso_clinico_radiologia182.txt,94,4,0.7340425531914894,2,"cervical, columna, ii, grado, óseo",25.482500000000016
S1130-01082011000600016-1,S1130-01082011000600016-1.txt,133,8,0.6992481203007519,0,"riñón, carcinoma, decide, tras, estudio",30.268638262322497
S0212-16112009000300015-1,S0212-16112009000300015-1.txt,230,12,0.6434782608695652,4,"catéter, vida, días, ocasiones, inicio",43.2181772575251
S0210-48062009000900015-3,S0210-48062009000900015-3.txt,212,8,0.7358490566037735,4,"mmol, dl, mg dl, mg, años edad",38.863226415094346
S0004-06142007000700015-1,S0004-06142007000700015-1.txt,177,7,0.6666666666666666,0,"renal, riñón, lesión, sin, tratamiento",24.39711864406783
S1135-76062015000200008-1,S1135-76062015000200008-1.txt,151,7,0.695364238410596,2,"aorta, cc, dos, ventilación, 300",26.8808485099338
S1135-76062010000200003-3,S1135-76062010000200003-3.txt,271,8,0.5867158671586716,3,"fractura, cuello, observó, nivel, mano",19.485085332103324
caso_clinico_radiologia652,caso_clinico_radiologia652.txt,165,13,0.6606060606060606,2,"rmn, anterior, acude, ecografía, cuadro",31.417762237762247
S1139-76322016000400020-1,S1139-76322016000400020-1.txt,363,24,0.6418732782369146,4,"proceso, alteración, sin, familia, no",29.0735034135825
S0034-98872005000400008-2,S0034-98872005000400008-2.txt,264,18,0.625,4,"día, familia, progresión, dado alta, mg día",40.83638755980863
S1137-66272011000100013-1,S1137-66272011000100013-1.txt,267,14,0.6704119850187266,1,"pulmonar, presión arterial, arterial, tac, mm",25.678523809523824
S1139-76322015000300011-1,S1139-76322015000300011-1.txt,364,20,0.6071428571428571,4,"deposiciones, horas, sin, alta, cutáneas",29.620791208791246
caso_clinico_radiologia296,caso_clinico_radiologia296.txt,76,7,0.8157894736842105,2,"solicita, tarde, tc, cráneo, ningún",46.916184210526325
S0376-78922015000100012-1,S0376-78922015000100012-1.txt,675,23,0.5333333333333333,0,"mama, reconstrucción, tratamiento, lesiones, izquierda",10.437037301263786
S0211-57352002000100010-1,S0211-57352002000100010-1.txt,1077,68,0.4438254410399257,3,"madre, niña, no, niño, vida",56.96843952802362
S1130-01082005000900011-1,S1130-01082005000900011-1.txt,256,10,0.625,2,"cc, biliar, segmento, herida, fístula",23.87834375
S0034-98872016000300018-2,S0034-98872016000300018-2.txt,181,12,0.6906077348066298,1,"cuello, secundaria, mostró, mg cada, día",47.340645983850436
S0212-71992004000800009-1,S0212-71992004000800009-1.txt,532,24,0.6259398496240601,1,"cm, siguientes, tumor, ventilación, generalizada",15.677775423728832
S0210-48062007000200016-1,S0210-48062007000200016-1.txt,358,20,0.5837988826815642,0,"nódulo, generalizada, histológico, realizar, no",19.23018715083802
S0365-05962011000200021-4,S0365-05962011000200021-4.txt,182,11,0.7197802197802198,1,"madre, anti, ui, dl, patrón",26.735000000000042
caso_clinico_radiologia48,caso_clinico_radiologia48.txt,104,4,0.7596153846153846,2,"probable, contraste, masa, mama, radical",12.87192307692311
S1887-85712012000100007-1,S1887-85712012000100007-1.txt,1281,51,0.4410616705698673,3,"informa, medidas, zona, general, sobre",29.523747906516462
caso_clinico_radiologia103,caso_clinico_radiologia103.txt,68,2,0.7352941176470589,2,"fase, contraste, domicilio, hematuria, líquido libre",15.56617647058826
S1130-01082013000700015-1,S1130-01082013000700015-1.txt,206,9,0.6456310679611651,4,"minutos, causa, hemorragia, después, hemodiálisis",22.886194174757293
caso_clinico_radiologia490,caso_clinico_radiologia490.txt,114,7,0.8070175438596491,2,"aorta, fase, mmhg, contraste, arterial",24.815526315789498
S0210-48062009000300010-1,S0210-48062009000300010-1.txt,136,7,0.5808823529411765,0,"derecho, polo, riñón, tumoración, tumor",32.222352941176496
S0325-00752011000300011-1,S0325-00752011000300011-1.txt,532,22,0.5601503759398496,3,"niño, extremidades, extremidades inferiores, manera, momento",22.666260593220358
S1699-65852015000200002-1,S1699-65852015000200002-1.txt,97,4,0.7319587628865979,3,"cirugía, tratamiento, presenta, colgajo, no",30.154309278350524
S0210-48062006000300014-1,S0210-48062006000300014-1.txt,780,31,0.5423076923076923,0,"vesical, tumor, recidiva, infiltración, intervención",17.19172624014837
S0034-98872012001100010-1,S0034-98872012001100010-1.txt,371,11,0.6657681940700808,4,"mg, técnica, mmhg, sangre, ml",17.884232929020698
caso_clinico_radiologia788,caso_clinico_radiologia788.txt,163,6,0.6809815950920245,2,"partes blandas, óseo, blandas, partes, sospecha",1.2375204498978007
S1130-01082008000100010-1,S1130-01082008000100010-1.txt,456,17,0.5701754385964912,0,"estenosis, endoscopia, neoplasia, asintomático, signos",13.748591331269381
S0120-41572013000400003-1,S0120-41572013000400003-1.txt,1015,36,0.458128078817734,4,"dosis, síntomas, mg, total, anticuerpos",15.451526394422302
S1888-75462015000200007-1,S1888-75462015000200007-1.txt,339,8,0.5929203539823009,3,"nervio, pie, días después, segmento, después",2.6102157079646133
S1139-76322010000600008-1,S1139-76322010000600008-1.txt,564,30,0.624113475177305,4,"afectación, dl, oral, vía oral, mg",31.566574139976296
cc_onco478,cc_onco478.txt,1251,47,0.4812150279776179,0,"carcinoma, mediante, grado, izquierda, mm",20.629761198946
S0211-69952012000700025-1,S0211-69952012000700025-1.txt,171,5,0.6257309941520468,3,"prótesis, activo, sangrado, drenaje, tres",14.795684210526332
S0034-98872006000600014-1,S0034-98872006000600014-1.txt,304,9,0.5394736842105263,2,"vena, cava, superior, izquierda, derecha",16.519131578947395
S0370-41062017000100010-1,S0370-41062017000100010-1.txt,273,19,0.6813186813186813,1,"grave, linfocitos, mm3, destaca, inicia",31.35750686813188
caso_clinico_radiologia823,caso_clinico_radiologia823.txt,131,14,0.7862595419847328,2,"iv, abdomen, ecg, biopsias, inflamación",28.210000000000008
S1135-76062013000100008-1,S1135-76062013000100008-1.txt,276,8,0.6159420289855072,2,"líquido, distensión, encuentra, abdominal, kg",18.98750000000004
caso_clinico_radiologia592,caso_clinico_radiologia592.txt,78,9,0.717948717948718,2,"tc, absceso, anterior, mm, retroperitoneal",29.966111111111132
caso_clinico_radiologia482,caso_clinico_radiologia482.txt,78,3,0.782051282051282,2,"íleon, parietal, abdominal, horas evolución, 34",4.7373076923077235
S0004-06142005000200009-3,S0004-06142005000200009-3.txt,75,3,0.72,0,"nódulo, mostró, nodular, ng ml, practicó",31.011750000000035
S0004-06142008000100001-5,S0004-06142008000100001-5.txt,76,4,0.7368421052631579,0,"vesical, control, estenosis, mantiene, practicó",31.70789473684212
S1130-01082011000500008-1,S1130-01082011000500008-1.txt,154,9,0.6493506493506493,0,"gástrico, cuerpo, hernia, gran, presentaba",25.211378066378103
caso_clinico_radiologia720,caso_clinico_radiologia720.txt,117,7,0.7948717948717948,2,"recto, grasa, cuerpo, abdomen, íleon",22.839230769230767
S1130-01082009000700009-1,S1130-01082009000700009-1.txt,402,13,0.6144278606965174,0,"gran, biliar, presencia, tumor, páncreas",8.983897818599331
caso_clinico_radiologia1011,caso_clinico_radiologia1011.txt,948,51,0.6487341772151899,3,"no, refiere, disnea, miembros, tos",15.275909090909124
S0034-98872013000800016-1,S0034-98872013000800016-1.txt,159,11,0.7924528301886793,1,"dl, proteinuria, embarazo, resultaron, 21",27.752315608919417
caso_clinico_radiologia946,caso_clinico_radiologia946.txt,246,12,0.5203252032520326,2,"pleural, tomografía computarizada, computarizada, áreas, nódulos",14.091080567081633
S0034-98872005001000012-1,S0034-98872005001000012-1.txt,408,13,0.5980392156862745,1,"mg dl, mm3, fiebre, dl, hemograma",27.30397058823533
S0365-66912006000300008-1,S0365-66912006000300008-1.txt,330,9,0.6636363636363637,3,"av, mostraba, fondo ojo, 200, fondo",28.60377293577983
caso_clinico_radiologia1001,caso_clinico_radiologia1001.txt,66,5,0.7272727272727273,2,"aorta, torácico, muestra, disección, rx",31.92790909090911
caso_clinico_radiologia408,caso_clinico_radiologia408.txt,129,8,0.7751937984496124,2,"absceso, densidad, grasa, áreas, tc",25.858822674418633
S1137-66272009000100014-1,S1137-66272009000100014-1.txt,459,17,0.6383442265795207,4,"endoscopia, cm, nasal, salud, así",19.934344685242536
S1134-80462014000200005-1,S1134-80462014000200005-1.txt,453,26,0.5452538631346578,4,"catéter, dosis, mg, respiratoria, tras",29.101570300560383
S0212-71992006000200005-1,S0212-71992006000200005-1.txt,407,18,0.6044226044226044,0,"pulmonar, características, izquierdo, células, torácica",23.999265485581276
S0034-98872014000100019-7,S0034-98872014000100019-7.txt,125,7,0.76,0,"enfermedad, atrofia, focal, primaria, observan",-0.7940000000000111
S0212-71992004001000005-4,S0212-71992004001000005-4.txt,166,10,0.6807228915662651,0,"dos años, peso, biopsia, presentaba, dos",29.449855421686777
S0120-41572007000500002-2,S0120-41572007000500002-2.txt,155,7,0.6967741935483871,1,"disnea, clínico, deposiciones, derrame pleural, cuadro clínico",30.522923387096796
S1130-05582008000500009-1,S1130-05582008000500009-1.txt,345,12,0.6057971014492753,3,"colgajo, pared, radical, cirugía, cervical",19.978967391304366
S1130-01082012000900015-1,S1130-01082012000900015-1.txt,155,8,0.6387096774193548,2,"perforación, intestino, cm, 100, abdomen",23.427439516129027
S1139-76322011000300006-1,S1139-76322011000300006-1.txt,478,48,0.698744769874477,4,"dl, mg dl, normal, mg, diabetes",36.70435923935514
caso_clinico_radiologia510,caso_clinico_radiologia510.txt,92,7,0.8152173913043478,2,"pélvica, iliaca, vejiga, íleon, antecedentes interés",34.41021739130437
S1137-66272009000100013-1,S1137-66272009000100013-1.txt,397,22,0.6070528967254408,1,"ml, normales, izquierda, función, ventricular",27.629694870620597
